TREND_WINDOWS,TARGET_VOL,CORE_RATIO,COST_BP,EVALUATION_START,EVALUATION_END,CAGR,ANNUAL_VOLATILITY,MAX_DRAWDOWN,SHARPE,SORTINO,CALMAR,WORST_MONTH,WORST_YEAR,ROLLING_3Y_CAGR_MIN,ROLLING_3Y_CAGR_MEDIAN,TOTAL_TURNOVER,ANNUALIZED_TURNOVER,TRADE_COUNT,RECOVERY_TIME_TRADING_DAYS,TIME_UNDER_WATER
60/120/240,0.10000000,0.60000000,5,2022-01-28,2026-09-15,0.11217621,0.10887442,-0.09451938,1.07029416,1.48077244,1.18680644,-0.06016950,-0.03636140,0.06545058,0.15116445,0.49903093,0.10778670,25.00000000,284.00000000,0.88057041
60/120/240,0.10000000,0.60000000,10,2022-01-28,2026-09-15,0.11205633,0.10886784,-0.09453686,1.06932246,1.47929681,1.18531898,-0.06018098,-0.03650140,0.06536238,0.15106565,0.49903093,0.10778670,25.00000000,284.00000000,0.88057041
60/120/240,0.10000000,0.60000000,20,2022-01-28,2026-09-15,0.11181661,0.10885474,-0.09457181,1.06737794,1.47634533,1.18234605,-0.06020394,-0.03678134,0.06518600,0.15086807,0.49903093,0.10778670,25.00000000,284.00000000,0.88057041
60/120/240,0.10000000,0.70000000,5,2022-01-28,2026-09-15,0.11031094,0.11047684,-0.09459709,1.04056225,1.43838749,1.16611340,-0.06060275,-0.03951872,0.06379374,0.14904665,0.47423704,0.10243141,25.00000000,284.00000000,0.88413547
60/120/240,0.10000000,0.70000000,10,2022-01-28,2026-09-15,0.11019721,0.11046879,-0.09459709,1.03966552,1.43702459,1.16491116,-0.06060275,-0.03961821,0.06371555,0.14896076,0.47423704,0.10243141,25.00000000,284.00000000,0.88413547
60/120/240,0.10000000,0.70000000,20,2022-01-28,2026-09-15,0.10996978,0.11045276,-0.09463066,1.03787100,1.43429858,1.16209463,-0.06060275,-0.03981718,0.06355918,0.14878899,0.47423704,0.10243141,25.00000000,284.00000000,0.88413547
60/120/240,0.10000000,0.80000000,5,2022-01-28,2026-09-15,0.11045712,0.11227094,-0.09713430,1.02694587,1.41754890,1.13715875,-0.05916238,-0.04389815,0.06278091,0.14941346,0.40082285,0.08657454,19.00000000,287.00000000,0.88502674
60/120/240,0.10000000,0.80000000,10,2022-01-28,2026-09-15,0.11036099,0.11226484,-0.09718236,1.02619337,1.41641530,1.13560722,-0.05917337,-0.04396882,0.06271426,0.14933473,0.40082285,0.08657454,19.00000000,287.00000000,0.88591800
60/120/240,0.10000000,0.80000000,20,2022-01-28,2026-09-15,0.11016873,0.11225271,-0.09727846,1.02468757,1.41414792,1.13250899,-0.05919535,-0.04411016,0.06258095,0.14917728,0.40082285,0.08657454,19.00000000,287.00000000,0.88591800
60/120/240,0.12000000,0.60000000,5,2022-01-28,2026-09-15,0.11123438,0.10974138,-0.09552528,1.05468176,1.45650003,1.16444963,-0.06063207,-0.03719648,0.06447664,0.15030609,0.50882500,0.10990214,26.00000000,284.00000000,0.88057041
60/120/240,0.12000000,0.60000000,10,2022-01-28,2026-09-15,0.11111225,0.10973372,-0.09552528,1.05370597,1.45502292,1.16317117,-0.06063207,-0.03732223,0.06438797,0.15020589,0.50882500,0.10990214,26.00000000,284.00000000,0.88057041
60/120/240,0.12000000,0.60000000,20,2022-01-28,2026-09-15,0.11086803,0.10971846,-0.09552528,1.05175326,1.45206837,1.16061458,-0.06063207,-0.03757370,0.06421064,0.15000552,0.50882500,0.10990214,26.00000000,284.00000000,0.88146168
60/120/240,0.12000000,0.70000000,5,2022-01-28,2026-09-15,0.11104016,0.11089931,-0.09533786,1.04318122,1.44151170,1.16470161,-0.05894630,-0.04083203,0.06429445,0.15031575,0.44287376,0.09565720,22.00000000,284.00000000,0.88146168
60/120/240,0.12000000,0.70000000,10,2022-01-28,2026-09-15,0.11093388,0.11089249,-0.09538834,1.04234126,1.44024253,1.16297110,-0.05895580,-0.04091136,0.06421997,0.15021869,0.44287376,0.09565720,22.00000000,284.00000000,0.88146168
60/120/240,0.12000000,0.70000000,20,2022-01-28,2026-09-15,0.11072135,0.11087893,-0.09548930,1.04066036,1.43770391,1.15951585,-0.05897478,-0.04107002,0.06407104,0.15002446,0.44287376,0.09565720,22.00000000,284.00000000,0.88146168
60/120/240,0.12000000,0.80000000,5,2022-01-28,2026-09-15,0.11227491,0.11312904,-0.09790808,1.03504787,1.43316392,1.14673800,-0.06018437,-0.04473280,0.06397744,0.15196207,0.40182945,0.08679195,24.00000000,287.00000000,0.88591800
60/120/240,0.12000000,0.80000000,10,2022-01-28,2026-09-15,0.11217838,0.11312150,-0.09795234,1.03431124,1.43203653,1.14523422,-0.06019361,-0.04480186,0.06391052,0.15187147,0.40182945,0.08679195,24.00000000,287.00000000,0.88591800
60/120/240,0.12000000,0.80000000,20,2022-01-28,2026-09-15,0.11198532,0.11310648,-0.09804088,1.03283723,1.42978161,1.14223096,-0.06021210,-0.04493998,0.06377669,0.15169031,0.40182945,0.08679195,24.00000000,287.00000000,0.88591800
60/120/240,0.14000000,0.60000000,5,2022-01-28,2026-09-15,0.11197128,0.11030565,-0.09491138,1.05609746,1.46050868,1.17974553,-0.05992892,-0.03930402,0.06477239,0.15059824,0.44612725,0.09635993,25.00000000,284.00000000,0.88235294
60/120/240,0.14000000,0.60000000,10,2022-01-28,2026-09-15,0.11186413,0.11029879,-0.09492126,1.05524757,1.45921705,1.17849398,-0.05993918,-0.03940991,0.06469199,0.15050652,0.44612725,0.09635993,25.00000000,284.00000000,0.88235294
60/120/240,0.14000000,0.60000000,20,2022-01-28,2026-09-15,0.11164986,0.11028512,-0.09494101,1.05354687,1.45663368,1.17599191,-0.05995969,-0.03962167,0.06453119,0.15032310,0.44612725,0.09635993,25.00000000,284.00000000,0.88413547
