TREND_WINDOWS,TARGET_VOL,CORE_RATIO,COST_BP,EVALUATION_START,EVALUATION_END,CAGR,ANNUAL_VOLATILITY,MAX_DRAWDOWN,SHARPE,SORTINO,CALMAR,WORST_MONTH,WORST_YEAR,ROLLING_3Y_CAGR_MIN,ROLLING_3Y_CAGR_MEDIAN,TOTAL_TURNOVER,ANNUALIZED_TURNOVER,TRADE_COUNT,RECOVERY_TIME_TRADING_DAYS,TIME_UNDER_WATER
60/120/240,0.10000000,0.60000000,5,2022-01-28,2026-09-14,0.11302104,0.10890902,-0.09451938,1.07754932,1.49089896,1.19574470,-0.06016950,-0.03636140,0.06545058,0.15123455,0.49903093,0.10785048,25.00000000,284.00000000,0.88046387
60/120/240,0.10000000,0.60000000,10,2022-01-28,2026-09-14,0.11290101,0.10890243,-0.09453686,1.07657745,1.48942213,1.19425388,-0.06018098,-0.03650140,0.06536238,0.15113898,0.49903093,0.10785048,25.00000000,284.00000000,0.88046387
60/120/240,0.10000000,0.60000000,20,2022-01-28,2026-09-14,0.11266096,0.10888933,-0.09457181,1.07463258,1.48646823,1.19127421,-0.06020394,-0.03678134,0.06518600,0.15094787,0.49903093,0.10785048,25.00000000,284.00000000,0.88046387
60/120/240,0.10000000,0.70000000,5,2022-01-28,2026-09-14,0.11117350,0.11051177,-0.09459709,1.04787669,1.44858802,1.17523173,-0.06060275,-0.03951872,0.06379374,0.14909568,0.47423704,0.10249202,25.00000000,284.00000000,0.88403211
60/120/240,0.10000000,0.70000000,10,2022-01-28,2026-09-14,0.11105962,0.11050371,-0.09459709,1.04697993,1.44722413,1.17402783,-0.06060275,-0.03961821,0.06371555,0.14900979,0.47423704,0.10249202,25.00000000,284.00000000,0.88403211
60/120/240,0.10000000,0.70000000,20,2022-01-28,2026-09-14,0.11083188,0.11048768,-0.09463066,1.04518533,1.44449612,1.17120478,-0.06060275,-0.03981718,0.06355918,0.14883801,0.47423704,0.10249202,25.00000000,284.00000000,0.88403211
60/120/240,0.10000000,0.80000000,5,2022-01-28,2026-09-14,0.11134722,0.11230601,-0.09713430,1.03437595,1.42789719,1.14632228,-0.05916238,-0.04389815,0.06278091,0.14948428,0.40082285,0.08662576,19.00000000,287.00000000,0.88492417
60/120/240,0.10000000,0.80000000,10,2022-01-28,2026-09-14,0.11125095,0.11229992,-0.09718236,1.03362338,1.42676273,1.14476485,-0.05917337,-0.04396882,0.06271426,0.14940555,0.40082285,0.08662576,19.00000000,287.00000000,0.88581624
60/120/240,0.10000000,0.80000000,20,2022-01-28,2026-09-14,0.11105842,0.11228778,-0.09727846,1.03211742,1.42449363,1.14165482,-0.05919535,-0.04411016,0.06258095,0.14924809,0.40082285,0.08662576,19.00000000,287.00000000,0.88581624
60/120/240,0.12000000,0.60000000,5,2022-01-28,2026-09-14,0.11210525,0.10977563,-0.09552528,1.06211339,1.46685615,1.17356627,-0.06063207,-0.03719648,0.06447664,0.15031096,0.50882500,0.10996717,26.00000000,284.00000000,0.88046387
60/120/240,0.12000000,0.60000000,10,2022-01-28,2026-09-14,0.11198295,0.10976797,-0.09552528,1.06113750,1.46537790,1.17228605,-0.06063207,-0.03732223,0.06438797,0.15021088,0.50882500,0.10996717,26.00000000,284.00000000,0.88046387
60/120/240,0.12000000,0.60000000,20,2022-01-28,2026-09-14,0.11173840,0.10975271,-0.09552528,1.05918457,1.46242106,1.16972595,-0.06063207,-0.03757370,0.06421064,0.15001074,0.50882500,0.10996717,26.00000000,284.00000000,0.88135593
