TRADE_DATE,510300,512890,513500,513100,588000,518880,511010
2021-02-23,5.155000,0.683000,1.185000,0.883000,1.433000,3.713000,118.059000
2021-02-24,5.008000,0.682000,1.176000,0.868000,1.409000,3.705000,118.281000
2021-02-25,5.059000,0.698000,1.195000,0.884000,1.393000,3.670000,118.266000
2021-02-26,4.910000,0.685000,1.163000,0.849000,1.368000,3.613000,118.018000
2021-03-01,4.999000,0.693000,1.172000,0.868000,1.400000,3.595000,118.013000
2021-03-02,4.930000,0.690000,1.189000,0.879000,1.392000,3.536000,118.493000
2021-03-03,5.035000,0.705000,1.188000,0.875000,1.400000,3.549000,118.414000
2021-03-04,4.868000,0.706000,1.164000,0.847000,1.366000,3.514000,118.362000
2021-03-05,4.847000,0.695000,1.152000,0.836000,1.370000,3.482000,118.501000
2021-03-08,4.661000,0.691000,1.177000,0.838000,1.316000,3.519000,118.500000
2021-03-09,4.560000,0.686000,1.188000,0.831000,1.269000,3.506000,118.364000
2021-03-10,4.581000,0.680000,1.187000,0.852000,1.272000,3.542000,118.439000
2021-03-11,4.710000,0.695000,1.206000,0.859000,1.304000,3.573000,118.354000
2021-03-12,4.723000,0.710000,1.207000,0.865000,1.298000,3.524000,118.364000
2021-03-15,4.621000,0.714000,1.214000,0.861000,1.260000,3.556000,118.301000
2021-03-16,4.654000,0.717000,1.222000,0.877000,1.258000,3.562000,118.137000
2021-03-17,4.677000,0.713000,1.217000,0.876000,1.271000,3.577000,118.183000
2021-03-18,4.717000,0.714000,1.218000,0.883000,1.277000,3.604000,118.128000
2021-03-19,4.578000,0.706000,1.203000,0.853000,1.266000,3.589000,118.104000
2021-03-22,4.635000,0.714000,1.203000,0.862000,1.280000,3.570000,118.120000
2021-03-23,4.590000,0.704000,1.208000,0.870000,1.273000,3.585000,118.149000
2021-03-24,4.514000,0.697000,1.200000,0.870000,1.258000,3.578000,118.300000
2021-03-25,4.510000,0.696000,1.200000,0.857000,1.259000,3.589000,118.395000
2021-03-26,4.614000,0.701000,1.213000,0.864000,1.293000,3.579000,118.230000
2021-03-29,4.624000,0.713000,1.222000,0.864000,1.286000,3.579000,118.220000
2021-03-30,4.668000,0.711000,1.230000,0.866000,1.286000,3.536000,118.412000
2021-03-31,4.631000,0.710000,1.224000,0.866000,1.284000,3.495000,118.444000
2021-04-01,4.693000,0.714000,1.237000,0.886000,1.303000,3.565000,118.410000
2021-04-02,4.742000,0.708000,1.249000,0.896000,1.338000,3.612000,118.592000
2021-04-06,4.714000,0.708000,1.265000,0.910000,1.335000,3.591000,118.514000
2021-04-07,4.679000,0.714000,1.263000,0.909000,1.339000,3.607000,118.497000
2021-04-08,4.690000,0.713000,1.268000,0.918000,1.330000,3.614000,118.339000
2021-04-09,4.619000,0.713000,1.271000,0.921000,1.309000,3.631000,118.335000
2021-04-12,4.535000,0.713000,1.279000,0.927000,1.282000,3.612000,118.559000
2021-04-13,4.528000,0.709000,1.279000,0.925000,1.280000,3.575000,118.823000
2021-04-14,4.556000,0.712000,1.285000,0.937000,1.290000,3.615000,118.783000
2021-04-15,4.528000,0.713000,1.282000,0.928000,1.300000,3.612000,118.789000
2021-04-16,4.544000,0.724000,1.292000,0.936000,1.315000,3.643000,118.849000
2021-04-19,4.670000,0.722000,1.290000,0.938000,1.336000,3.670000,118.771000
2021-04-20,4.662000,0.719000,1.280000,0.924000,1.330000,3.635000,118.832000
2021-04-21,4.674000,0.722000,1.272000,0.917000,1.325000,3.673000,119.065000
2021-04-22,4.670000,0.722000,1.279000,0.925000,1.345000,3.676000,118.967000
2021-04-23,4.721000,0.716000,1.268000,0.914000,1.352000,3.668000,119.256000
2021-04-26,4.657000,0.714000,1.280000,0.924000,1.352000,3.649000,119.091000
2021-04-27,4.670000,0.711000,1.287000,0.931000,1.352000,3.653000,118.993000
2021-04-28,4.708000,0.717000,1.285000,0.928000,1.361000,3.632000,118.908000
2021-04-29,4.754000,0.725000,1.290000,0.931000,1.363000,3.643000,118.962000
2021-04-30,4.709000,0.719000,1.290000,0.924000,1.364000,3.625000,119.110000
2021-05-06,4.642000,0.727000,1.283000,0.902000,1.348000,3.676000,119.143000
2021-05-07,4.581000,0.732000,1.290000,0.900000,1.304000,3.717000,119.097000
2021-05-10,4.580000,0.739000,1.293000,0.907000,1.294000,3.730000,119.160000
2021-05-11,4.606000,0.734000,1.273000,0.881000,1.294000,3.725000,119.402000
2021-05-12,4.637000,0.741000,1.264000,0.881000,1.310000,3.732000,119.410000
2021-05-13,4.582000,0.739000,1.240000,0.869000,1.313000,3.717000,119.236000
2021-05-14,4.708000,0.738000,1.259000,0.879000,1.341000,3.739000,119.249000
2021-05-17,4.769000,0.742000,1.269000,0.888000,1.367000,3.777000,119.397000
2021-05-18,4.771000,0.744000,1.273000,0.891000,1.359000,3.802000,119.366000
2021-05-19,4.757000,0.743000,1.252000,0.874000,1.365000,3.812000,119.569000
2021-05-20,4.771000,0.733000,1.251000,0.876000,1.369000,3.811000,119.739000
2021-05-21,4.716000,0.736000,1.267000,0.894000,1.354000,3.816000,119.861000
2021-05-24,4.744000,0.741000,1.269000,0.890000,1.371000,3.828000,119.887000
2021-05-25,4.908000,0.752000,1.276000,0.903000,1.408000,3.812000,119.677000
2021-05-26,4.909000,0.756000,1.270000,0.902000,1.404000,3.852000,119.735000
2021-05-27,4.928000,0.761000,1.261000,0.897000,1.437000,3.829000,119.644000
2021-05-28,4.913000,0.764000,1.269000,0.897000,1.430000,3.800000,119.642000
2021-05-31,4.919000,0.769000,1.266000,0.895000,1.484000,3.828000,119.412000
2021-06-01,4.927000,0.769000,1.267000,0.897000,1.502000,3.853000,119.581000
2021-06-02,4.884000,0.770000,1.267000,0.892000,1.469000,3.793000,119.495000
2021-06-03,4.843000,0.768000,1.269000,0.895000,1.456000,3.774000,119.476000
2021-06-04,4.876000,0.767000,1.267000,0.888000,1.475000,3.732000,119.525000
2021-06-07,4.870000,0.759000,1.279000,0.900000,1.475000,3.757000,119.386000
2021-06-08,4.828000,0.761000,1.279000,0.903000,1.465000,3.778000,119.406000
2021-06-09,4.836000,0.762000,1.279000,0.905000,1.472000,3.775000,119.370000
2021-06-10,4.870000,0.762000,1.275000,0.902000,1.498000,3.764000,119.398000
2021-06-11,4.821000,0.760000,1.279000,0.913000,1.493000,3.795000,119.222000
2021-06-15,4.762000,0.752000,1.287000,0.927000,1.499000,3.730000,119.200000
2021-06-16,4.691000,0.751000,1.282000,0.921000,1.453000,3.729000,119.447000
2021-06-17,4.702000,0.751000,1.276000,0.918000,1.528000,3.667000,119.383000
2021-06-18,4.707000,0.747000,1.282000,0.937000,1.550000,3.625000,119.478000
2021-06-21,4.700000,0.746000,1.265000,0.928000,1.584000,3.628000,119.737000
2021-06-22,4.726000,0.750000,1.289000,0.934000,1.580000,3.641000,119.671000
2021-06-23,4.757000,0.759000,1.300000,0.949000,1.588000,3.645000,119.640000
2021-06-24,4.770000,0.759000,1.298000,0.948000,1.561000,3.628000,119.557000
2021-06-25,4.851000,0.759000,1.302000,0.951000,1.595000,3.624000,119.601000
2021-06-28,4.860000,0.748000,1.304000,0.953000,1.618000,3.629000,119.741000
2021-06-29,4.806000,0.746000,1.305000,0.961000,1.621000,3.616000,119.888000
2021-06-30,4.837000,0.750000,1.308000,0.967000,1.648000,3.584000,120.033000
2021-07-01,4.835000,0.757000,1.312000,0.965000,1.633000,3.629000,119.995000
2021-07-02,4.694000,0.748000,1.323000,0.966000,1.594000,3.632000,119.977000
2021-07-05,4.701000,0.745000,1.330000,0.977000,1.640000,3.645000,119.992000
2021-07-06,4.708000,0.747000,1.332000,0.977000,1.591000,3.679000,120.028000
2021-07-07,4.761000,0.745000,1.330000,0.984000,1.624000,3.676000,120.165000
2021-07-08,4.717000,0.734000,1.326000,0.982000,1.670000,3.670000,120.347000
2021-07-09,4.693000,0.739000,1.327000,0.981000,1.644000,3.680000,120.397000
2021-07-12,4.761000,0.736000,1.339000,0.987000,1.660000,3.674000,120.422000
2021-07-13,4.777000,0.740000,1.338000,0.988000,1.654000,3.689000,120.722000
2021-07-14,4.720000,0.746000,1.336000,0.988000,1.616000,3.692000,120.789000
2021-07-15,4.788000,0.745000,1.337000,0.990000,1.617000,3.721000,120.532000
2021-07-16,4.737000,0.749000,1.334000,0.981000,1.584000,3.711000,120.610000
2021-07-19,4.759000,0.751000,1.323000,0.975000,1.573000,3.679000,120.624000
2021-07-20,4.746000,0.749000,1.318000,0.973000,1.577000,3.709000,120.714000
2021-07-21,4.785000,0.747000,1.328000,0.979000,1.623000,3.695000,120.831000
2021-07-22,4.790000,0.751000,1.336000,0.988000,1.638000,3.667000,120.851000
2021-07-23,4.738000,0.748000,1.339000,0.995000,1.627000,3.684000,120.896000
2021-07-26,4.563000,0.731000,1.347000,1.008000,1.616000,3.693000,121.211000
2021-07-27,4.390000,0.711000,1.353000,1.006000,1.605000,3.662000,121.366000
2021-07-28,4.400000,0.710000,1.352000,0.996000,1.574000,3.698000,121.231000
2021-07-29,4.487000,0.711000,1.349000,0.999000,1.651000,3.708000,121.156000
2021-07-30,4.453000,0.711000,1.340000,0.982000,1.651000,3.720000,121.336000
2021-08-02,4.574000,0.709000,1.352000,0.996000,1.657000,3.680000,121.680000
