TREND_WINDOWS,TARGET_VOL,CORE_RATIO,COST_BP,EVALUATION_START,EVALUATION_END,CAGR,ANNUAL_VOLATILITY,MAX_DRAWDOWN,SHARPE,SORTINO,CALMAR,WORST_MONTH,WORST_YEAR,ROLLING_3Y_CAGR_MIN,ROLLING_3Y_CAGR_MEDIAN,TOTAL_TURNOVER,ANNUALIZED_TURNOVER,TRADE_COUNT,RECOVERY_TIME_TRADING_DAYS,TIME_UNDER_WATER
60/120/240,0.10000000,0.60000000,5,2022-01-28,2026-09-11,0.11385573,0.10895312,-0.09451938,1.08340723,1.49899018,1.20457553,-0.06016950,-0.03636140,0.06545058,0.15127978,0.49903093,0.10804227,25.00000000,284.00000000,0.88035714
60/120/240,0.10000000,0.60000000,10,2022-01-28,2026-09-11,0.11373539,0.10894653,-0.09453686,1.08243519,1.49751243,1.20307987,-0.06018098,-0.03650140,0.06536238,0.15118421,0.49903093,0.10804227,25.00000000,284.00000000,0.88035714
60/120/240,0.10000000,0.60000000,20,2022-01-28,2026-09-11,0.11349473,0.10893343,-0.09457181,1.08048996,1.49455669,1.20009052,-0.06020394,-0.03678134,0.06518600,0.15099309,0.49903093,0.10804227,25.00000000,284.00000000,0.88035714
60/120/240,0.10000000,0.70000000,5,2022-01-28,2026-09-11,0.11195714,0.11055837,-0.09459709,1.05323459,1.45596658,1.18351571,-0.06060275,-0.03951872,0.06379374,0.14928743,0.47423704,0.10267429,25.00000000,284.00000000,0.88392857
60/120/240,0.10000000,0.70000000,10,2022-01-28,2026-09-11,0.11184298,0.11055032,-0.09459709,1.05233774,1.45460198,1.18230882,-0.06060275,-0.03961821,0.06371555,0.14920152,0.47423704,0.10267429,25.00000000,284.00000000,0.88392857
60/120/240,0.10000000,0.70000000,20,2022-01-28,2026-09-11,0.11161467,0.11053428,-0.09463066,1.05054296,1.45187256,1.17947686,-0.06060275,-0.03981718,0.06355918,0.14902312,0.47423704,0.10267429,25.00000000,284.00000000,0.88392857
60/120/240,0.10000000,0.80000000,5,2022-01-28,2026-09-11,0.11212306,0.11235393,-0.09713430,1.03957671,1.43504485,1.15430964,-0.05916238,-0.04389815,0.06278091,0.14962331,0.40082285,0.08677981,19.00000000,287.00000000,0.88482143
60/120/240,0.10000000,0.80000000,10,2022-01-28,2026-09-11,0.11202655,0.11234783,-0.09718236,1.03882403,1.43390980,1.15274580,-0.05917337,-0.04396882,0.06271426,0.14953257,0.40082285,0.08677981,19.00000000,287.00000000,0.88571429
60/120/240,0.10000000,0.80000000,20,2022-01-28,2026-09-11,0.11183355,0.11233570,-0.09727846,1.03731785,1.43163953,1.14962298,-0.05919535,-0.04411016,0.06258095,0.14935111,0.40082285,0.08677981,19.00000000,287.00000000,0.88571429
60/120/240,0.12000000,0.60000000,5,2022-01-28,2026-09-11,0.11288421,0.10982206,-0.09552528,1.06744998,1.47419558,1.18172074,-0.06063207,-0.03719648,0.06447664,0.15033057,0.50882500,0.11016272,26.00000000,284.00000000,0.88035714
60/120/240,0.12000000,0.60000000,10,2022-01-28,2026-09-11,0.11276161,0.10981440,-0.09552528,1.06647395,1.47271653,1.18043735,-0.06063207,-0.03732223,0.06438797,0.15022685,0.50882500,0.11016272,26.00000000,284.00000000,0.88035714
60/120/240,0.12000000,0.60000000,20,2022-01-28,2026-09-11,0.11251645,0.10979913,-0.09552528,1.06452073,1.46975811,1.17787090,-0.06063207,-0.03757370,0.06421064,0.15001941,0.50882500,0.11016272,26.00000000,284.00000000,0.88125000
60/120/240,0.12000000,0.70000000,5,2022-01-28,2026-09-11,0.11269568,0.11098114,-0.09533786,1.05586692,1.45910285,1.18206633,-0.05894630,-0.04083203,0.06429445,0.15037468,0.44287376,0.09588401,22.00000000,284.00000000,0.88125000
60/120/240,0.12000000,0.70000000,10,2022-01-28,2026-09-11,0.11258899,0.11097432,-0.09538834,1.05502676,1.45783206,1.18032233,-0.05895580,-0.04091136,0.06421997,0.15027755,0.44287376,0.09588401,22.00000000,284.00000000,0.88125000
60/120/240,0.12000000,0.70000000,20,2022-01-28,2026-09-11,0.11237563,0.11096075,-0.09548930,1.05334546,1.45529022,1.17684013,-0.05897478,-0.04107002,0.06407104,0.15008331,0.44287376,0.09588401,22.00000000,284.00000000,0.88125000
60/120/240,0.12000000,0.80000000,5,2022-01-28,2026-09-11,0.11397730,0.11321187,-0.09790808,1.04784840,1.45095780,1.16412563,-0.06018437,-0.04473280,0.06397744,0.15212191,0.40182945,0.08699774,24.00000000,287.00000000,0.88571429
60/120/240,0.12000000,0.80000000,10,2022-01-28,2026-09-11,0.11388039,0.11320432,-0.09795234,1.04711175,1.44982903,1.16261014,-0.06019361,-0.04480186,0.06391052,0.15203131,0.40182945,0.08699774,24.00000000,287.00000000,0.88571429
60/120/240,0.12000000,0.80000000,20,2022-01-28,2026-09-11,0.11368658,0.11318929,-0.09804088,1.04563770,1.44757134,1.15958350,-0.06021210,-0.04493998,0.06377669,0.15185011,0.40182945,0.08699774,24.00000000,287.00000000,0.88571429
60/120/240,0.14000000,0.60000000,5,2022-01-28,2026-09-11,0.11366142,0.11038574,-0.09491138,1.06913298,1.47860867,1.19755309,-0.05992892,-0.03930402,0.06477239,0.15069517,0.44612725,0.09658840,25.00000000,284.00000000,0.88214286
60/120/240,0.14000000,0.60000000,10,2022-01-28,2026-09-11,0.11355385,0.11037888,-0.09492126,1.06828290,1.47731532,1.19629529,-0.05993918,-0.03940991,0.06469199,0.15060345,0.44612725,0.09658840,25.00000000,284.00000000,0.88214286
60/120/240,0.14000000,0.60000000,20,2022-01-28,2026-09-11,0.11333875,0.11036521,-0.09494101,1.06658181,1.47472848,1.19378073,-0.05995969,-0.03962167,0.06453119,0.15042002,0.44612725,0.09658840,25.00000000,284.00000000,0.88392857
60/120/240,0.14000000,0.70000000,5,2022-01-28,2026-09-11,0.11367424,0.11118473,-0.09538118,1.06235486,1.46954977,1.19178892,-0.05969383,-0.04123316,0.06415428,0.15142849,0.43688077,0.09458650,23.00000000,284.00000000,0.88125000
60/120/240,0.14000000,0.70000000,10,2022-01-28,2026-09-11,0.11356890,0.11117674,-0.09543128,1.06153875,1.46830007,1.19005950,-0.05970327,-0.04131092,0.06407993,0.15131778,0.43688077,0.09458650,23.00000000,284.00000000,0.88125000
60/120/240,0.14000000,0.70000000,20,2022-01-28,2026-09-11,0.11335825,0.11116082,-0.09553146,1.05990558,1.46580055,1.18660640,-0.05972215,-0.04146641,0.06393125,0.15109638,0.43688077,0.09458650,23.00000000,286.00000000,0.88214286
60/120/240,0.14000000,0.80000000,5,2022-01-28,2026-09-11,0.11412670,0.11353215,-0.09929202,1.04643997,1.44990080,1.14940454,-0.06021861,-0.04510840,0.06366095,0.15265639,0.43810300,0.09485112,27.00000000,287.00000000,0.88660714
60/120/240,0.14000000,0.80000000,10,2022-01-28,2026-09-11,0.11402103,0.11352503,-0.09933736,1.04562987,1.44867252,1.14781619,-0.06022890,-0.04517595,0.06358789,0.15254208,0.43810300,0.09485112,27.00000000,287.00000000,0.88750000
60/120/240,0.14000000,0.80000000,20,2022-01-28,2026-09-11,0.11380970,0.11351084,-0.09942802,1.04400890,1.44621588,1.14464413,-0.06024948,-0.04531104,0.06344179,0.15231348,0.43810300,0.09485112,27.00000000,287.00000000,0.88839286
63/126/252,0.10000000,0.60000000,5,2022-01-28,2026-09-11,0.11218060,0.10839064,-0.09454981,1.07403381,1.48212437,1.18647093,-0.05937384,-0.03720871,0.06457700,0.14857910,0.48356812,0.10469450,23.00000000,284.00000000,0.87857143
63/126/252,0.10000000,0.60000000,10,2022-01-28,2026-09-11,0.11206416,0.10838357,-0.09454981,1.07309252,1.48070241,1.18523944,-0.05937384,-0.03735824,0.06448743,0.14847710,0.48356812,0.10469450,23.00000000,284.00000000,0.87857143
63/126/252,0.10000000,0.60000000,20,2022-01-28,2026-09-11,0.11183131,0.10836952,-0.09454981,1.07120880,1.47785826,1.18277673,-0.05937384,-0.03765724,0.06430830,0.14827314,0.48356812,0.10469450,23.00000000,284.00000000,0.87857143
63/126/252,0.10000000,0.70000000,5,2022-01-28,2026-09-11,0.11204681,0.11056580,-0.09578341,1.05393354,1.45489524,1.16979349,-0.06046634,-0.04045274,0.06328259,0.14915640,0.43197644,0.09352469,21.00000000,286.00000000,0.88214286
63/126/252,0.10000000,0.70000000,10,2022-01-28,2026-09-11,0.11194281,0.11055812,-0.09578341,1.05311971,1.45365334,1.16870768,-0.06046634,-0.04057312,0.06320376,0.14906685,0.43197644,0.09352469,21.00000000,286.00000000,0.88214286
63/126/252,0.10000000,0.70000000,20,2022-01-28,2026-09-11,0.11173482,0.11054281,-0.09578341,1.05149108,1.45116939,1.16653627,-0.06046634,-0.04081384,0.06304611,0.14888778,0.43197644,0.09352469,21.00000000,286.00000000,0.88214286
63/126/252,0.10000000,0.80000000,5,2022-01-28,2026-09-11,0.11384482,0.11278361,-0.09802677,1.05029896,1.45313950,1.16136458,-0.06056955,-0.04554796,0.06414661,0.15221767,0.36939625,0.07997582,18.00000000,287.00000000,0.88660714
63/126/252,0.10000000,0.80000000,10,2022-01-28,2026-09-11,0.11375574,0.11277759,-0.09808855,1.04961173,1.45209547,1.15972493,-0.06058087,-0.04561424,0.06407635,0.15212842,0.36939625,0.07997582,18.00000000,287.00000000,0.88660714
